石头ID,长度x,长度y,长度z,长度max,点数,体积
283,0.05181002616882324,0.048309326171875,0.0646514892578125,0.0928740229501912,23,0.0013799041707135095
284,0.06209301948547363,0.0720062255859375,0.0692901611328125,0.10448782975065551,41,0.0002989792280181226
285,0.05720400810241699,0.03855133056640625,0.06609344482421875,0.08079980232187678,21,0.001461929867048254
286,0.0525059700012207,0.07593536376953125,0.08679962158203125,0.12682908160344153,41,0.0016153368142243876
287,0.17199397087097168,0.25682830810546875,0.2400054931640625,0.3769530272592735,278,0.01211203348593831
288,0.9777039289474487,2.7757034301757812,1.1229095458984375,2.8408712632542032,9659,0.6424286645174939
289,0.1148228645324707,0.178619384765625,0.11775970458984375,0.2130847890341494,125,0.0022868263350097192
290,0.09640884399414062,0.15656280517578125,0.10735321044921875,0.18890146829013243,76,0.0010670695204884689
291,0.10950303077697754,0.2264862060546875,0.0760040283203125,0.25936965648480115,93,0.004159666622007092
292,0.11146688461303711,0.1664886474609375,0.12530517578125,0.20189910033113678,92,0.0017703601720543986
293,0.23423004150390625,0.18795013427734375,0.2356109619140625,0.3554402924372736,173,0.03462221991541639
294,0.0549769401550293,0.0948638916015625,0.05072784423828125,0.11632428309834664,30,0.0003457863067813972
295,0.055013179779052734,0.06780242919921875,0.0729217529296875,0.09905734539214084,22,3.2053006404952076e-05
296,0.08046412467956543,0.1751251220703125,0.165252685546875,0.2453379556960592,85,0.0001863421555065653
297,0.035781145095825195,0.0793609619140625,0.06284332275390625,0.10793472143257077,29,0.0011684638077520408
298,0.20995807647705078,0.32897186279296875,0.42620086669921875,0.5235532504724767,789,0.012870953068737536
299,0.03960299491882324,0.1153564453125,0.04901123046875,0.12020752602656959,30,0.0015453715399809406
300,0.15487241744995117,0.3255767822265625,0.27911376953125,0.4404791298936144,242,0.009460976504278816
301,0.05548596382141113,0.07312774658203125,0.0691375732421875,0.11116997365448533,34,0.000698274206864009
302,0.03522610664367676,0.05068206787109375,0.04674530029296875,0.07057963839403802,22,0.0002877695649161472
303,0.07570791244506836,0.08892822265625,0.06581878662109375,0.1386897464478749,30,1.3701144060740303e-05
304,0.08662605285644531,0.12294769287109375,0.1570587158203125,0.21528970470033704,78,0.00038892495742753343
305,0.05513501167297363,0.06096649169921875,0.0945281982421875,0.09999600505177297,30,0.000556255916362052
306,0.0849599838256836,0.385284423828125,0.128173828125,0.414212741663324,176,0.004835425929885434
307,0.10104107856750488,0.2443695068359375,0.09575653076171875,0.2692176787362057,115,0.005838716353058332
308,0.07023787498474121,0.081939697265625,0.0819854736328125,0.12788359708467545,37,0.00012255679904998775
309,0.15319502353668213,0.35192108154296875,0.22705078125,0.43957313393235964,313,0.01236510120363741
310,0.05237698554992676,0.1620025634765625,0.08890533447265625,0.1709446671799677,64,0.004277646277803477
311,0.09184694290161133,0.12335968017578125,0.09637451171875,0.14600230979803364,54,0.002344788159068689
312,0.04767203330993652,0.06620025634765625,0.05263519287109375,0.09294168019270188,19,0.00016838941474598543
313,0.09059500694274902,0.24915313720703125,0.11922454833984375,0.28675232533843165,80,0.006311842659178705
314,0.05555403232574463,0.08211517333984375,0.06952667236328125,0.113195073701716,40,0.0008655416824140632
315,0.05251502990722656,0.0867462158203125,0.05294036865234375,0.10543068922628085,37,0.0019994244763651184
316,0.16330289840698242,0.2404022216796875,0.22081756591796875,0.3275087064063804,224,0.005841474276146463
317,0.2951700687408447,0.661041259765625,0.35572052001953125,0.7451750952958394,868,0.0007255018040802572
318,0.057077884674072266,0.07965850830078125,0.066375732421875,0.1156452125351976,34,0.0006930405628704713
319,0.12248396873474121,0.15114593505859375,0.12403106689453125,0.19708811535586612,86,0.00027215285779495346
320,0.07437992095947266,0.1304779052734375,0.089263916015625,0.14742320109679796,37,0.0034370175276569235
321,0.2558419704437256,0.23302459716796875,0.21529388427734375,0.3732701269785572,194,0.015055648746966969
322,0.11666500568389893,0.08670806884765625,0.11292266845703125,0.14678648912907177,50,0.0052322388762176715
323,0.046893954277038574,0.07741546630859375,0.05652618408203125,0.10164319095607288,25,0.0006005093004472724
324,0.02199697494506836,0.0706939697265625,0.0433197021484375,0.07649463336394957,20,0.0007075649003850506
325,0.061508893966674805,0.08417510986328125,0.063446044921875,0.11472990008256989,34,0.003332847889980718
326,0.04124879837036133,0.063140869140625,0.067352294921875,0.08936522084207721,20,3.962523516597438e-05
327,0.06733298301696777,0.08695220947265625,0.082366943359375,0.129804096676712,38,0.003970346331723138
328,0.138158917427063,0.20025634765625,0.10709381103515625,0.26517131206023936,106,0.0017463083894525555
329,0.051617980003356934,0.09394073486328125,0.105255126953125,0.13682236193280417,46,0.0006624984713432111
330,0.04137599468231201,0.0743865966796875,0.05362701416015625,0.08693485570579274,25,0.00018246030555792733
331,0.2781280279159546,0.6718902587890625,0.19594573974609375,0.6864078378206089,523,0.0074640630446508585
332,0.09664583206176758,0.172149658203125,0.12781524658203125,0.23871107731495478,81,0.0028767511629879394
333,0.3129560947418213,0.23546600341796875,0.32823944091796875,0.4911301703076638,335,0.009684832275342435
334,0.03774392604827881,0.03847503662109375,0.06583404541015625,0.08021859915391594,17,7.356065356591927e-05
335,0.11646699905395508,0.31299591064453125,0.1450958251953125,0.35318030817576407,153,0.00807151237017505
336,0.11827683448791504,0.116546630859375,0.14154815673828125,0.18596011866083734,63,0.00422103904869223
337,0.24930381774902344,0.406707763671875,0.28730010986328125,0.5358308832045697,393,0.05112712248116158
338,0.06998491287231445,0.126678466796875,0.10912322998046875,0.1750237346449242,81,0.0007755827071842227
339,0.3016960620880127,0.3186492919921875,0.16701507568359375,0.3931831651946167,296,0.0033602389514733755
340,0.05096578598022461,0.07879638671875,0.0540924072265625,0.10442176534648129,31,0.000963031969927961
341,0.06574010848999023,0.1291961669921875,0.17581939697265625,0.21773937454238773,82,0.001402797542799569
342,0.05572390556335449,0.06584930419921875,0.0746612548828125,0.09816551380411331,28,0.00043001267120456395
343,0.16871893405914307,0.1504058837890625,0.1479949951171875,0.21251666886797027,84,0.0023194052850534653
344,0.033886075019836426,0.05560302734375,0.06288909912109375,0.08307883301660235,23,0.00038528657788622817
345,0.09375596046447754,0.0831298828125,0.09014892578125,0.1493322023832262,42,0.00047075266148547876
346,0.03527092933654785,0.0520172119140625,0.0761871337890625,0.09631364739886594,27,0.00017598829651488466
347,0.14123797416687012,0.20574188232421875,0.13105010986328125,0.24899405114882267,74,0.008823321475008935
348,0.5842430591583252,0.9079208374023438,0.7686233520507812,1.1785772948052315,1954,0.059002580632143295
349,0.05202889442443848,0.0401763916015625,0.0599822998046875,0.07821058066731379,20,0.0002698543848359091
350,0.5871110558509827,0.64788818359375,0.38550567626953125,0.9291925055140933,1147,0.05752368234341579
351,0.03612697124481201,0.055206298828125,0.05129241943359375,0.08202377123677725,25,0.0002651478381910043
352,0.10647082328796387,0.11533355712890625,0.1908721923828125,0.2371331634052384,92,0.0005688594097532786
353,0.05139303207397461,0.109893798828125,0.055206298828125,0.12659900715523076,40,0.00018588060899244266
354,0.05640292167663574,0.05548858642578125,0.08758544921875,0.11123432760003571,37,0.0002819880000642786
355,0.08327603340148926,0.21846771240234375,0.12505340576171875,0.24045699313745095,73,0.0006426143802184611
356,0.08278512954711914,0.08693695068359375,0.05413818359375,0.10270109560665253,33,0.00022626669856016005
357,0.16493403911590576,0.178924560546875,0.07738494873046875,0.24401384875369714,86,0.00033217433082415976
358,0.11755800247192383,0.0758056640625,0.11191558837890625,0.1421157269665394,45,0.000559099852602014
359,0.42850279808044434,0.9854965209960938,0.6527328491210938,1.2378584830215005,1582,0.05372871081787603
360,0.03158700466156006,0.06549835205078125,0.038116455078125,0.08465915741227992,20,0.00038149715032912367
361,0.026844024658203125,0.06873321533203125,0.05461883544921875,0.07779772204445434,25,0.00020062149743779685
362,0.03112506866455078,0.09249114990234375,0.0689544677734375,0.1135682625790686,27,0.00018750338478670957
363,0.0657339096069336,0.08538055419921875,0.065093994140625,0.1204459154020423,31,0.000864559520503232
364,0.05721688270568848,0.13614654541015625,0.079071044921875,0.16353019079775422,47,0.0013726416065851026
365,0.06099998950958252,0.17565155029296875,0.12259674072265625,0.23034957070294038,88,0.0009680597519252577
366,0.18092501163482666,0.1182861328125,0.10614776611328125,0.19417147020385372,85,0.002287332783140174
367,2.2461910247802734,5.2275238037109375,0.8787841796875,5.458245253379951,20875,0.18419623246866204
368,0.0967940092086792,0.1328125,0.064208984375,0.16166800457242303,63,0.00033928355907385406
369,0.39387303590774536,0.7162246704101562,0.4168701171875,0.7840570807705811,1395,0.05803656930085908
370,0.36315107345581055,0.6320343017578125,0.5368804931640625,0.9205446707995828,918,0.005731566250485643
371,0.039163947105407715,0.0745849609375,0.0539093017578125,0.09257901099774868,32,0.00012333993006771006
372,0.03849303722381592,0.1005706787109375,0.05875396728515625,0.12476145122124305,44,0.0001021041320418032
373,0.08460092544555664,0.10498809814453125,0.0919036865234375,0.15286921791254926,56,0.00046453056276012165
374,0.04851806163787842,0.1114501953125,0.1151275634765625,0.15230092430730208,71,0.0004939609117800676
375,0.061808109283447266,0.05489349365234375,0.11623382568359375,0.12071022386015387,31,0.00013190331503148153
376,0.050560951232910156,0.03578948974609375,0.07875823974609375,0.09582010972091701,21,0.0008256695126317421
377,0.10583996772766113,0.16268157958984375,0.1267242431640625,0.183748250834058,91,0.00041425618999189814
378,0.06922197341918945,0.14568328857421875,0.0885009765625,0.14936907794488663,85,0.0001146692905201312
379,0.0874360203742981,0.1278076171875,0.0452728271484375,0.14999099824567264,36,0.000593588143722306
380,0.08288991451263428,0.119903564453125,0.090057373046875,0.15820945221443772,42,0.0005728754333689896
381,0.042858123779296875,0.0602264404296875,0.0491790771484375,0.07190554743619959,21,0.00012141061887228983
382,0.10893702507019043,0.15648651123046875,0.07924652099609375,0.20479141104729792,93,0.001266182189684206
383,0.1345139741897583,0.1595916748046875,0.112762451171875,0.23245982983871727,123,0.0008498112499751877
384,0.08657598495483398,0.18518829345703125,0.0836181640625,0.21553379067069528,81,0.00013809289120495378
385,0.04787099361419678,0.092071533203125,0.0385589599609375,0.10134152845036892,20,0.00014832028523832657
386,0.07619500160217285,0.08766937255859375,0.0470428466796875,0.1072801501492906,35,0.0001326609538662637
387,0.09048497676849365,0.1117706298828125,0.07527923583984375,0.16140574827165777,57,0.0007506520595121584
388,0.08923506736755371,0.17151641845703125,0.10883331298828125,0.21960047845774655,71,0.0011013945368224518
389,0.04965996742248535,0.0555267333984375,0.047515869140625,0.07318915092546129,20,0.0002468448237053792
390,0.08613014221191406,0.1050567626953125,0.12046051025390625,0.14949718237818188,50,0.0025455597211862927
391,0.16796302795410156,0.20952606201171875,0.15761566162109375,0.3177637942623249,171,0.0015146633049623191
392,0.11196398735046387,0.24973297119140625,0.115692138671875,0.266268854074089,152,0.0010760091103232865
393,0.15149307250976562,0.3638916015625,0.29076385498046875,0.4692243985554745,281,0.0029566615746189915
394,0.05498397350311279,0.0575103759765625,0.0714263916015625,0.10554733752159545,33,0.0001615135464519378
395,0.16280299425125122,0.17894744873046875,0.14760589599609375,0.3026775783756684,159,0.002084635043092556
396,0.14440417289733887,0.22171783447265625,0.2371826171875,0.3806115930374498,230,0.04065892762918175
397,0.33259499073028564,0.28415679931640625,0.2542724609375,0.4210550502413284,353,0.012486861056934601
398,0.0686788558959961,0.10491943359375,0.05410003662109375,0.12746031317945317,30,0.0007282135195493636
399,0.11618006229400635,0.18421173095703125,0.1444244384765625,0.19836340720144685,159,0.0007710076852040082
400,0.14973604679107666,0.2227020263671875,0.33278656005859375,0.37167052151363156,430,0.005967945178922366
401,0.06781291961669922,0.073028564453125,0.059295654296875,0.10520276727445133,26,0.0002741954090387099
402,0.10146796703338623,0.1443023681640625,0.051605224609375,0.16271244745995972,48,0.0008575129698980337
403,0.061746954917907715,0.05985260009765625,0.0504913330078125,0.08362284397096253,21,0.0008404696955689338
404,0.05474591255187988,0.06902313232421875,0.06385040283203125,0.09932335156924219,29,0.0005231165745836656
405,0.17972993850708008,0.27471160888671875,0.21161651611328125,0.34583121069354195,235,0.020304658528126657
406,0.08027410507202148,0.1106109619140625,0.04911041259765625,0.13536481049260196,35,0.0009728838092161711
407,0.06656503677368164,0.0574493408203125,0.03504180908203125,0.07985611031998952,20,1.6086965977135393e-05
408,0.2759210169315338,0.4159088134765625,0.2519073486328125,0.4615996901954038,655,0.0032143479163436557
409,0.0803079605102539,0.1913299560546875,0.2108154296875,0.29988622309693047,189,0.0016341013684167496
410,0.14232397079467773,0.364044189453125,0.14125823974609375,0.39139457348681717,222,0.010203390328603231
411,0.0919390027411282,0.0414276123046875,0.10056304931640625,0.1470996537923104,52,0.0026215446997133883
412,0.05986297130584717,0.07901763916015625,0.04024505615234375,0.0959288354334813,23,0.0001378149949225919
413,0.08135199546813965,0.20931243896484375,0.1315765380859375,0.23707479335984782,82,0.002139786661343116
414,0.23372209072113037,0.1800384521484375,0.2690887451171875,0.32752824298352046,309,0.004395971114192105
415,0.10180699825286865,0.097015380859375,0.16342926025390625,0.19311037872998327,99,0.0012410637052539702
416,0.14032095670700073,0.1898956298828125,0.30408477783203125,0.3615458353465374,341,0.0009872612146233659
417,0.06472897529602051,0.1462249755859375,0.12245941162109375,0.17985982764430197,87,0.00044917141496836723
418,0.0832359790802002,0.0511627197265625,0.115966796875,0.13784708271905283,37,0.002205429268389641
419,0.9664139449596405,1.0263519287109375,0.9041900634765625,1.6211678228490358,6193,0.02738789051144362
420,0.06530094146728516,0.10611724853515625,0.05858612060546875,0.13543322130679858,32,0.00019227897296878786
421,0.110617995262146,0.47968292236328125,0.2969970703125,0.5799495257507274,376,0.004484314755019253
422,0.15719399601221085,0.28284454345703125,0.19202423095703125,0.34995815740824776,207,0.0005975218371689658
423,0.0885460376739502,0.09967803955078125,0.0842742919921875,0.12047214715296306,55,0.0007141430082760101
424,0.10806393623352051,0.2418670654296875,0.08119964599609375,0.24754642787414483,120,0.006234126752292942
425,0.06490397453308105,0.06280517578125,0.03487396240234375,0.08830139659674963,18,0.00020166924533062135
426,0.6333230063319206,0.7024307250976562,0.61566162109375,1.0720301042246554,3515,0.1008798333314152
427,0.07388889789581299,0.11053466796875,0.09410858154296875,0.14862616015894758,73,0.0008406586896029602
428,0.07756900787353516,0.13430023193359375,0.06792449951171875,0.16747646444856645,71,0.0003415242824608545
429,0.06037899851799011,0.11297607421875,0.0703277587890625,0.1443698958402213,53,0.0007748552764022553
430,0.10910800099372864,0.1492767333984375,0.111175537109375,0.20405708761602037,69,0.0002097633797866119
431,0.07870203256607056,0.13050079345703125,0.0740509033203125,0.1480142465432408,48,0.0002686323362984679
432,0.03446400165557861,0.069732666015625,0.046722412109375,0.07992171191966602,24,0.0006345769405151772
433,0.06639295816421509,0.08568572998046875,0.043426513671875,0.11647859178848441,29,0.00012678490546194385
434,0.03913700580596924,0.0428924560546875,0.0643463134765625,0.07864661077707291,21,0.0004386042047061679
435,0.2110600471496582,0.430084228515625,0.30635833740234375,0.5325340094411999,365,0.019605856751398903
436,0.1878570094704628,0.2453155517578125,0.14756011962890625,0.31943613352586187,238,0.001997496402621569
437,0.04555201530456543,0.055877685546875,0.0293121337890625,0.0733071291395535,21,3.214220564350893e-05
438,0.07311904430389404,0.0461578369140625,0.048736572265625,0.09222763172768267,25,0.00011166823077512419
439,0.039485931396484375,0.16497802734375,0.21451568603515625,0.2521411058919789,77,0.0024668857350696395
440,0.9773659929633141,1.762359619140625,0.53228759765625,2.0776029136887795,6322,0.015045306292026626
441,0.06810200214385986,0.08719635009765625,0.04306793212890625,0.11238207554538426,31,0.00015723302744291578
442,0.17769698798656464,0.33882904052734375,0.197906494140625,0.4264896249355172,456,0.0005391656142934864
443,0.18822000920772552,0.17923736572265625,0.19931793212890625,0.3388139545794929,243,0.0031272139349640227
444,1.0104149878025055,1.0131759643554688,0.7731399536132812,1.580421542130777,6503,0.04227647383479337
445,0.21576696634292603,0.503204345703125,0.25641632080078125,0.5237515594971529,720,0.013247463275260735
446,0.16884207725524902,0.16732025146484375,0.16656494140625,0.2587222030039058,113,0.001515410635795595
447,0.057579994201660156,0.08642578125,0.0418548583984375,0.10032477663219108,30,4.77453293800123e-06
448,0.18955695629119873,0.18202972412109375,0.191986083984375,0.2981570401179412,155,0.0028541175096404216
449,0.053900957107543945,0.07263946533203125,0.04779052734375,0.0956013845307756,28,0.0008776796382407573
450,0.06455999612808228,0.081024169921875,0.05643463134765625,0.09745707564086259,43,0.00030396544414051577
451,0.5075219869613647,0.8895797729492188,0.43560791015625,1.035677785771414,954,0.10627620296409132
452,0.05924504995346069,0.0377349853515625,0.06613922119140625,0.08596321401029139,18,0.0007209042185505448
453,0.06799899786710739,0.0899810791015625,0.06395721435546875,0.12471176774509019,52,0.0005156036746929086
454,0.18281500227749348,0.30860137939453125,0.12056732177734375,0.32069879283442926,349,0.0031992190341143243
455,0.1319960355758667,0.19292449951171875,0.12581634521484375,0.25975535586482046,138,9.767649841481007e-05
456,0.06735600531101227,0.09835052490234375,0.04959869384765625,0.10940284286801205,29,4.5909472784435506e-05
457,1.0897440612316132,1.0309982299804688,0.7689208984375,1.824146216103347,6640,0.10359490773507427
458,0.04333209991455078,0.07305145263671875,0.062896728515625,0.09325715513433508,28,0.0005661951699335814
459,0.17082099989056587,0.3491668701171875,0.36664581298828125,0.4948141109430841,383,0.004640386037323681
460,0.07992911338806152,0.11475372314453125,0.086761474609375,0.17312965816466974,64,0.0018684234466611346
461,0.05349600315093994,0.0543670654296875,0.06499481201171875,0.08045182313820343,23,0.0001843036863376494
462,0.8657789826393127,1.4600448608398438,0.5973663330078125,1.7202689860341336,4987,0.09484117221103715
463,0.07492399215698242,0.13379669189453125,0.0951080322265625,0.17594241218945728,104,0.000334066760425741
464,0.03767800331115723,0.0538482666015625,0.05588531494140625,0.07840893228118961,18,0.00043436159538784235
465,0.041088104248046875,0.06832122802734375,0.0659942626953125,0.0880182367304494,32,2.3535721986277137e-05
466,0.07163998484611511,0.1550140380859375,0.0990753173828125,0.20938700563947782,108,6.511425621105124e-05
467,0.13276000320911407,0.14952850341796875,0.14514923095703125,0.23356324285354635,179,0.00019345505184986206
468,0.057484984397888184,0.1865997314453125,0.09149169921875,0.20893481115867196,80,0.002406779411842926
469,0.09363198280334473,0.13343048095703125,0.116851806640625,0.1735750055244516,84,0.004557446205782893
470,0.04587197303771973,0.077972412109375,0.048065185546875,0.08939301898698382,22,0.0002007875942964684
471,0.13188707828521729,0.09349822998046875,0.14630126953125,0.17885117115628546,64,0.0003651002202070756
472,1.0409250259399414,0.9577560424804688,0.600128173828125,1.4127323284036324,3197,0.15936136607849757
473,0.11371207237243652,0.1568603515625,0.1419525146484375,0.19369608116307813,133,0.00501069163324523
474,0.07896101474761963,0.11568450927734375,0.06566619873046875,0.14473442114585922,40,5.1641040442058816e-05
475,0.19546103477478027,0.2386016845703125,0.17047119140625,0.2941982967673864,170,0.01558235205305106
476,0.8632239773869514,1.6002273559570312,0.6167831420898438,1.7536555207959101,5459,0.0531183683899381
477,0.09094299376010895,0.1178436279296875,0.1233673095703125,0.19387918835360698,144,3.212617228462978e-05
478,0.028232991695404053,0.0506134033203125,0.03966522216796875,0.06457646097037928,21,0.00010367757258669833
479,0.08994495868682861,0.07906341552734375,0.07381439208984375,0.13335246193351258,36,2.7932866767145596e-05
480,0.05156302452087402,0.05063629150390625,0.04097747802734375,0.07231128212123372,22,0.00026328749236814416
481,0.07632899284362793,0.1043243408203125,0.12163543701171875,0.18535624791297778,58,0.0014986314321267678
482,0.06512701511383057,0.04935455322265625,0.08592987060546875,0.11716178694196888,36,0.00019224909321530545
483,0.43220001459121704,0.5142898559570312,0.21936798095703125,0.7331890447256885,832,0.014834041756002591
484,0.07460200786590576,0.10294342041015625,0.05268096923828125,0.13830264836516637,50,0.0008388447888185945
485,0.13562601804733276,0.2217254638671875,0.06572723388671875,0.2747018993116537,161,0.0002938444898601711
486,0.10033299773931503,0.1160888671875,0.0583648681640625,0.14779367379596375,57,0.001227235652422417
487,0.07883799076080322,0.081146240234375,0.02793121337890625,0.10997741230442415,26,0.0007787841376069261
488,0.0585779994726181,0.0754547119140625,0.05959320068359375,0.0975890995396167,26,0.00026425666682894
489,0.16598498821258545,0.19319915771484375,0.10907745361328125,0.23498720359303782,133,0.002906728919925587
490,0.058729976415634155,0.081573486328125,0.0684356689453125,0.11734429754593112,41,0.0005213580154217563
491,0.11269897222518921,0.1016845703125,0.11737823486328125,0.16310360307950722,75,0.0030286011864310036
492,0.046418000012636185,0.08807373046875,0.02806854248046875,0.0995863344555099,30,8.890342172344738e-05
493,0.5802730321884155,1.1175003051757812,0.45633697509765625,1.301329618133218,2434,0.03532207611654117
494,0.05760395526885986,0.0418548583984375,0.05033111572265625,0.06596447352934565,28,0.0010153917665524656
495,0.10198700428009033,0.09661102294921875,0.04470062255859375,0.14106777874893722,41,0.0006926406674730818
496,0.17976397275924683,0.14849090576171875,0.1775054931640625,0.2805030156271052,261,0.0023067567410379177
497,0.8983579874038696,1.9391860961914062,0.7021026611328125,2.09092691741562,14657,0.18045896933634198
498,0.5519479513168335,0.5779342651367188,0.37201690673828125,0.8784903427796475,2681,0.05679544486445698
499,0.08017200231552124,0.1112823486328125,0.05498504638671875,0.12100043764911472,43,0.000372928890568878
500,0.05184805393218994,0.06031036376953125,0.04155731201171875,0.08729833336133908,24,0.00038530803973223953
501,0.15902499668300152,0.19439697265625,0.16469573974609375,0.2990952906574371,186,0.0097084651022293
502,0.08513101935386658,0.05240631103515625,0.078582763671875,0.11473477220488748,35,7.56428641438897e-05
503,0.11835899949073792,0.098602294921875,0.17043304443359375,0.1756289566686382,134,0.0003912083523681066
504,0.05794805288314819,0.023895263671875,0.064422607421875,0.08797812620103151,32,0.0012141946720157734
505,0.11268401145935059,0.14398193359375,0.16147613525390625,0.22962761131600162,186,0.0013950202160711055
506,0.7656810283660889,0.520263671875,0.4350433349609375,0.9621313695440307,1896,0.01695013590204382
507,0.08526194095611572,0.0397186279296875,0.0701446533203125,0.0991082197844797,34,0.002100994049104644
508,0.0610320009291172,0.0477752685546875,0.05950927734375,0.09220833227404412,29,5.7690375898385625e-05
509,0.10331106185913086,0.13381195068359375,0.0695953369140625,0.15512285166452255,108,0.0003263400012342574
511,0.06697200238704681,0.06127166748046875,0.05252838134765625,0.1111715607971222,32,0.00011627969363090703
512,0.30097007751464844,0.653045654296875,0.28493499755859375,0.7335007665744779,1615,0.04912013864747085
513,0.27615606784820557,0.23586273193359375,0.2120513916015625,0.4074249611433942,385,0.0003444947592493966
514,0.23555207252502441,0.4371795654296875,0.31215667724609375,0.4798721997086147,1367,0.01190481001780639
515,0.38991498947143555,0.5842742919921875,0.2535247802734375,0.6979298793067124,1019,0.017717650464956186
516,0.12046694755554199,0.07755279541015625,0.0997161865234375,0.18030226328831755,52,0.00018592715211242843
517,0.03098195791244507,0.06339263916015625,0.0431671142578125,0.07973774632226971,31,8.548826741667873e-05
518,0.057337045669555664,0.020172119140625,0.037811279296875,0.06417786566266637,23,0.00024982248425420154
519,0.22957301139831543,0.26947784423828125,0.2400360107421875,0.37324577105560053,312,0.0071881641021140615
520,0.24317610263824463,0.108306884765625,0.10991668701171875,0.2611196367575128,140,0.023873911282265226
521,0.14725100994110107,0.103424072265625,0.15612030029296875,0.19439216931477565,67,0.0015355613506287183
522,0.2746100425720215,0.3352813720703125,0.22966766357421875,0.4678497605472436,489,0.002533622394336699
523,0.8550368547439575,0.8946990966796875,0.283477783203125,1.1227786640172852,2310,0.13657927287805408
524,0.21550703048706055,0.26920318603515625,0.14502716064453125,0.4015729200758509,329,0.005060784933397104
525,0.061720967292785645,0.10828399658203125,0.07642364501953125,0.13969411765410378,75,1.5038945579623703e-05
526,0.13726186752319336,0.2273712158203125,0.1040802001953125,0.2601806189061462,222,0.004341517686152231
527,0.05914294719696045,0.07602691650390625,0.01036834716796875,0.10295208678046901,21,0.00024918919672351967
528,0.28486597537994385,0.4041595458984375,0.1641082763671875,0.5316793030585302,1077,0.017477774804589445
529,0.13558804988861084,0.16303253173828125,0.046417236328125,0.21167941314730937,115,0.0005534117463721882
530,1.003385066986084,1.6368408203125,0.393951416015625,1.6822115206795618,6104,0.42576526758385935
531,0.19924497604370117,0.16728973388671875,0.1753387451171875,0.27456741127294304,233,0.0002662998173944823
532,0.09890389442443848,0.15247344970703125,0.14302825927734375,0.19743059068351787,164,0.0009030755405297553
533,0.1321430206298828,0.097991943359375,0.04543304443359375,0.17379776451438955,46,0.00036764735018018674
534,0.29695796966552734,0.26218414306640625,0.09932708740234375,0.3897326091299176,340,0.0009692666249164793
535,0.14235401153564453,0.2358856201171875,0.067108154296875,0.2781995597300577,202,0.0007691031840081584
536,0.051985979080200195,0.07866668701171875,0.06386566162109375,0.10506969145365108,37,0.0003347370690708238
537,0.06565403938293457,0.06746673583984375,0.05982208251953125,0.09116526111037437,48,0.0005521516495790167
538,0.1305609941482544,0.15969085693359375,0.0603179931640625,0.2199537570441351,126,0.001032806796522911
539,0.059256911277770996,0.0501556396484375,0.06269073486328125,0.08558745669979939,28,0.001953691034528937
540,0.051644086837768555,0.0759429931640625,0.03729248046875,0.08808872750468844,34,0.00025895949306609307
541,0.0877460241317749,0.09613800048828125,0.05072021484375,0.13611414869370808,49,0.00017554885642578292
542,0.0411229133605957,0.0223236083984375,0.04045867919921875,0.061100230668536426,23,6.174520511235108e-05
543,0.17052507400512695,0.14530181884765625,0.04210662841796875,0.20064270000582551,70,0.0007478636628693554
544,0.11015403270721436,0.117218017578125,0.0397796630859375,0.1656275444777231,72,0.00030485477734945013
545,0.07418298721313477,0.05974578857421875,0.0460357666015625,0.09062064182045759,26,0.00010042000598427188
546,0.12081003189086914,0.3153839111328125,0.06024169921875,0.32862138684892184,184,0.0007859299015759475
547,0.1414710283279419,0.17122650146484375,0.0518646240234375,0.22953859659899134,103,0.001977629962276759
548,0.11584699153900146,0.13299560546875,0.0336151123046875,0.17763071534828168,65,0.0008429758050172682
549,0.14151692390441895,0.21685028076171875,0.02280426025390625,0.21872194333635941,102,0.0012939292359763206
550,0.08690595626831055,0.07033538818359375,0.06179046630859375,0.10900268114914757,58,6.32482656014666e-05
551,0.35489797592163086,0.6822052001953125,0.09642791748046875,0.7596513044401743,677,0.009960520992523961
552,0.11826300621032715,0.14471435546875,0.07794189453125,0.1897312498762771,102,0.004061992868859486
553,0.8610689640045166,0.8445816040039062,0.07558441162109375,1.153809367578189,1651,0.010035109072122525
554,0.10322904586791992,0.0959930419921875,0.05622100830078125,0.14795159809376912,93,0.0007843591835586509
555,0.11873579025268555,0.0885162353515625,0.1205902099609375,0.16554811686894455,164,0.0016337363736442737
556,0.11621999740600586,0.1732940673828125,0.052398681640625,0.19923846266093914,101,0.0016428553841853892
557,0.08968782424926758,0.0832366943359375,0.0526275634765625,0.12858268581170407,57,0.00040357025558181386
558,0.042784929275512695,0.05187225341796875,0.03821563720703125,0.07495707966378112,32,5.000194786883684e-06
559,0.05689597129821777,0.036865234375,0.02484893798828125,0.0632775163313326,26,0.0002323556521478096
560,0.12048602104187012,0.10935211181640625,0.062164306640625,0.1835218004533834,119,0.0005115953064558543
561,0.04024195671081543,0.042510986328125,0.02454376220703125,0.06030962351829583,22,0.0001027176324756643
562,0.08266806602478027,0.0764923095703125,0.038543701171875,0.1104354897393568,54,0.00030031926158016016
563,0.08446693420410156,0.04505157470703125,0.0195770263671875,0.09974127287799206,30,0.0011713070150158212
564,0.06151103973388672,0.04740142822265625,0.03655242919921875,0.07983993894265495,47,0.00044990767247526074
565,0.18616628646850586,0.197967529296875,0.0655364990234375,0.24608423094795118,240,0.0009342766738231384
566,0.15500402450561523,0.2072906494140625,0.0619049072265625,0.27300069421800366,147,0.00039551723855281917
